Безвъзвратно загубени 2 часа! Филм без никакво развитие! Ако сте момиче на 17 евентуално може и да ви хареса...	1.0
филма е добър	5.0
Добър е! Заслужава си... Съвременна приказка за Пепеляшка  ! Ще чакаме продължението! Книгата е по-добра обаче!	5.0
Xorata koito sa cheli knigata 6te ostanat razocharovani.Inache filma stava no preporuchvam knigata	3.0
Имах много по-големи очаквания от филма. И все пак книгата си остава в пъти по - добра от филма.	2.5
Филма беше просто НЕВЕРОЯТЕН!Нямам търпение да филмират 2 част!Изключително умерен и комерсиален!	5.0
Бих дал - 1 стига да имаше такава опция!	0.5
Пълен боклук... Както и романа_  третокласен опит за порно... Но нескопосан... Овцете от стадото просто не мислят.... Простотия.	1.0
Bylvoch	1.0
5тица без да съм го гледал хаха	5.0
Останах доволна. Филмът предизвиква хората, които не са чели втората част да я прочетат. На мен ми хареса много!	5.0
Все още Алис	5.0	http://www.cinexio.com/sofia/movie/23614	http://www.imdb.com/title/tt3316960/	7.5
3
Това означава да играеш за Оскар...даже някой наши родни актьори бяха в залата да се поучат. :)	5.0
Прекрасен филм... Не, УНИКАЛЕН филм. Великолепна Джулиън Мур, повече от заслужен Оскар.	5.0
Много силен. Прекрасна Джулиан Мур.	5.0
Спонджбоб: Гъба на сухо	2.9	http://www.cinexio.com/sofia/movie/20131	http://www.imdb.com/title/tt2279373/	6.6
28
Очакванията ми бяха малко по-големи. Децата обаче се забавляваха,затова давам по-висока оценка (все пак филмът е детски)	4.0
Много скучен	0.5
Незнам как е възможно да допускат такива филми до киносалоните... Голяма боза!	0.0
Сладък, но на моменти скучен.	3.0
Много зле, пълен минус!	0.5
ужас	0.5
Забавна анимация ;)	5.0
super	5.0
Пълни глупости.	1.0
Доста скучен за родители!! Синът ми каза "горе долу става".	2.0
на дъщеря ми много и хареса	5.0
Mn skuchen za roditelite!	1.0
Много готин филм	5.0
само за деца	5.0
Невъзможно слаб дублаж! Филма става ако нямате големи очаквания, но с дублажа просто са го съсипали	0.0
abe na momenti qko smeh na drygi prosto se chydish kvo stava....	3.0
Страхотен	5.0
Без коментар.... ужад	1.0
Филмът е абсолютна комерсиална безсмислица, но на децата им харесва :(	1.0
Голям смях беше с тая Гъба :d! Хубав си е филма.	5.0
Малко скучен дори за децата	3.0
най-тъпия филм правен някога ，трима човека в киното умряхме от простотия	1.0
Очаквах повече,на моменти чак дразни...	1.5
Едвам го изтърпях, но на детето му хареса.	1.0
На децата филма много им хареса	4.0
Малко муден на моменти.	3.5
Oтвратителнo смятан,глупав и безсмислен филм....	1.0
Уникален!!!! :))	5.0
Търсачът	4.3	http://www.cinexio.com/sofia/movie/23603	http://www.imdb.com/title/tt3007512/	7.9
21
6	5.0
Хубав филм! Добре направен,уникална игра и невероятно послание!Ръсел Кроу е велик!	5.0
Очаквах повече, има някои силни моменти, но уви... не ме грабна толкова	2.5
slab film	1.0
!	3.5
Не е зле, но не е нещо супер впечатляващо :)	3.0
Започва мудно, но е много добър!	4.5
Великолепен! Създаден по действителни събития! Ръсел Кроу за пореден път ме впечатли! Не пропускайте този филм!!!!	5.0
нищо особено...	3.0
Уникален!Поздравления за Ръсел Кроул и екипът му...още една уникална човешка история показана по прекрасен начин!	5.0
Нищо особено, но хубав филм.	4.0
Хубав филм. Заслужава си, както всички филми с Ръсел Кроу!!!	5.0
Zaslujava si!	5.0
хубав филм, но имам въпрос... турчин ли е сценариста? Който го гледа ще разбере какво имам в предвид...	4.0
Мнoгo добър филм.	5.0
Много добър филм	5.0
Изключително слаб, ниско бюджетен филм. Загубено време.	1.0
Много добър!	5.0
Много добър филм.	5.0
Тежък , но изключителен филм!	5.0
Невероятен филм!	5.0
Американски Снайперист	4.4	http://www.cinexio.com/sofia/movie/19579	http://www.imdb.com/title/tt2179136/	7.4
80
Strahoten film!	5.0
Neveroiaten film	5.0
Уникален!	5.0
Edin ot malkoto hubavi filmi naposledyk!	5.0
Хубав е филма!!!Браво!!!	5.0
Много ми хареса филма.	5.0
филмът си заслужава .някой ще каже ,че е поредната американска пропаганда и може да е прав ,но не го гледайте от тази гледна точка .	5.0
Заслужава си!	4.5
Добър е!	4.5
Добър екшън!	5.0
strahoten film  :)	5.0
Хареса ми	5.0
Не ме впечатли.	3.0
Great movie , watch it	5.0
Филмът става, краят беше просто супер малоумен...	3.0
Тъжен е, но това е истинска история! Животът не е само с happy end..	3.5
Очаквах повече	4.0
добре, че го бастисаха накрая, че да се спре с тая пропаганда.. ;)	3.5
Не лош филм като цяло. Налично е разбира се отново американското пречупване на нещата.	3.0
Силен и интригуващ.  Уникална история за американския патриотизъм ,и събитията след 11септември.Препоръчвам!	5.0
Доста тъжно :(	5.0
Стрсхотен филм! Препоръчвам! Малко от хубавите филми напоследък.	5.0
Клинт Истуд е на висота, както винаги! Военните му филми са класика.	5.0
Гледайте го, няма да съжалявате...	5.0
Страхотен филм...	5.0
Клинт.	4.5
Стойностен филм! Има много силни моменти,които подсилват човешката история. Гледайте го, заслужава си!	5.0
Хубaв, реaлен и стойностен филм. Зaслужaвa си	4.5
Mnogo zle	1.0
Страхотен филм	5.0
Добър филм ...Клинт Истууд няма лош филм....	5.0
Много добър филм. Просто ни е далечен Американския патриотизъм.	4.0
Добър е филма, натежава това, че е по истински случай, но все пак е американски.	4.5
Силен, затрогващ, вълнуващ! Филм, доказващ за пореден път силата на американския патриотичен дух. Препоръчвам!	5.0
mnogo dobre napraven film	4.5
Много зле, може би най-слабият филм на Клинт Ийстууд.	1.0
Страхотен филм!	5.0
Типична Американска история	4.0
Филмът е добър но не е за жени и хора със слаби сърца :). Има доста убийства	4.0
great movie.	5.0
Още един жесток филм на Икстууд. Не го препоръчвам на някой, който мрази Америка, но го препоръчвам на всеки друг.	5.0
изключителната проява на наглост ма хамериканците възпята в крайна пропаганда...	0.5
Много ми хареса.	5.0
Много хубав и стойностен филм!	5.0
Кара те да се замислиш....	5.0
Филмът си е добър. Патриотизмът може да дразни някои, но янките ги възпитават по този начин. Въпрос на ценности.	5.0
Филма си заслужава 5-те звезди ! ! !	5.0
Заслужава си филма.	5.0
Всичко което може да иска, един любител на снайперите и оръжията като цяло.	5.0
American story for American sniper	3.5
Много ми хареса, струва си	5.0
изключително интересен филм !!! препоръчвам !!!	5.0
Не е нещо, което не сме гледали, но все пак е едно от най-доброто от началото на 2015	4.0
Много хубав филм!  Заслужава да се види!	5.0
Жесток филм ! И отново невероятниия Клинт Ийстууд	5.0
Страхотен!	5.0
добър сценарий но нещо неможа да ме хване ...	3.0
Пропаганда	1.0
Ye #zF i#	2.0
Много силен!	5.0
не е кой знае какво	4.0
Страхотен! Препоръчвам!	5.0
Страхотен филм! По истински случай!	5.0
може да се изтърпи до края :)	2.0
Определено не си заслужава да се гледа на кино.	2.5
Филма е хубав! Заслужава си!	5.0
hubav film	4.0
На моменти зацикля но като цяло не е лош филм.	3.5
Чудесен!	5.0
Много хубав филм.	5.0
Много добър филм! Браво, заслужава си и определено бих го гледала пак!	5.0
Много хубав филм и силно препоръчвам. Няма точно пропаганда и със сигурност тя не е основна.	5.0
Става, Хамериканците са дъ бест, хаха	3.0
Уникален филм!Единственото което не ми се понрави беше американдката пропаганда, но филма като цяло, а и като актьорска игра е велик!	5.0
брадли купър - дано не свали килограмите, много му отива така !	5.0
Супер, само не ми допада пропагандата.	4.0
Филма е много хубав.	5.0
Насъбират се доста забелешки но все пак трябва да се гледа	3.0
Уникален филм!	5.0
Много добър филм,заслужава си!	5.0
Трасьори	3.7	http://www.cinexio.com/sofia/movie/22601	http://www.imdb.com/title/tt2401097/	5.3
14
Не е крайно лош.	4.0
Толкова от мен	4.0
Малко скучно беше...	2.0
Добро филмче заслужава си :)	5.0
Не е wow, но има динамика. Предвидим край, но е приятен за гледане.	4.0
На мене ми хареса филма.Има доста динамика.Актьорите не са известни, но според мене играха добре.Нещо по различно е.Заслужава си!	4.5
Бива!	5.0
Нее с известни актьори но мен не ме разочарова ! Можеби защото не очаквах кой знае кво	5.0
Hubav film	5.0
gledah go v zamunda ! Haresa mi,no ne e bishto usobeno	5.0
Не го гледайте!В никакъв случай!	0.5
замунда даже го има бива си го	4.5
Хубав филм но странно защо го има в замунда преди да е в кината :))))	5.0
Хубав филм гледайте го	5.0
Фокус	4.7	http://www.cinexio.com/sofia/movie/20571	http://www.imdb.com/title/tt2381941/	6.8
12
Вълнува до край!	5.0
Страхотен филм!	5.0
Ужасно добър !!!! Половината стояхме прави а другата половина от киното стоеше на ръбъ на седалките	5.0
Става...	3.0
Страхотен филм, интересен до самия край! Заслужава си.  Уил Смит е на ниво както винаги.	5.0
Не е лошо филмчето, много добра актьорска игра, но иначе не е кой знае какво. Приятно за гледане и ненатоварващо.	3.0
супер филм:)	5.0
Уникален, различен, непредсказуем!	5.0
Много е объркващ	5.0
иска ми се да сложа поне 10 звезди :)	5.0
Имаше много забавни сцени и диалог обаче в комбинация с повърхностен сюжет. Супер кастинг за актьори.	4.0
Доста добър филм. Държи те в напрежение през цялото време !	5.0
Несломен	4.5	http://www.cinexio.com/sofia/movie/20133	http://www.imdb.com/title/tt1809398/	7.1
30
Добре режисирана и екранизирана житейска история.....	4.5
Очакваш нещо и накрая нищо	3.0
Уникален!	5.0
Джоли е на ниво,както винаги!Заслужава си!	5.0
Филма е невероятен.	5.0
Dobra ideq, no zle realizirana! Angelina ima oshte kakvo da uchi, otnostno rejisurata.	3.0
Този филм е толкова въздействащ! Силата на човешкия дух! Несломим! Точно в стил Анджелина Джоли! Възхитена съм!	5.0
Невероятна история, за силата на човешкия дух.	5.0
Бива,въпреки че очаквах да е по-въздействащ-явно съм загрубял:)	3.0
Добър е. Гледайте го!	4.0
Супер филм смислен е !	5.0
Филмът определено си заслужава-като цяло има мн по-въздействащи филми, но три четири сцени са съсипващо добри!	4.5
Силен филм!	4.5
Очаквах повече! Джоли има какво още да научи!	4.0
Всички са жертви при война. Филма има достойнства.	4.0
Прекрасен филм!!!Най-въздействаща е последната минута.	5.0
Толкова силен екип и толкова слаб филм. Пълен провал за Джоли, като режисьор.	1.0
Филмът е страхотен! Адмирации и за Джоли като режисьор! Горещо го препоръчвам!	5.0
Историята е стандартна ,не е нещо нечувано , но филма е доста добър!	4.0
Уникален филм!!! С много силно послание.	5.0
става, но е за домашно гледане	3.0
Определено си заслужава ! Много добър филм :)	5.0
Добра история, но разказана по не особено въздействащ начин. Джоли има какво да научи.	2.5
Сила!	5.0
Уникален!	5.0
Филмът е добър.	4.0
Хубав филм на Джоли, сюжетът и персонажите бяха много интересни. Не е филм с типичен блудкав американски национализъм. :)	4.0
Браво! Уникален филм!	5.0
Не достатъчно драматично разказана human storry. Лично очаквах повече.	3.0
Невероятен филм	5.0
Среднощно преследване	4.6	http://www.cinexio.com/sofia/movie/22319	http://www.imdb.com/title/tt2199571/	7.3
8
Става филма, Лиъм Нийсън пак ги наказва този път заради сина си :)	3.5
Добър е, гледайте!	3.5
Интересен сюжет (много в стила на Taken), заслужава си гледането!	5.0
Много сила все пак Лиам Нийсън	5.0
Много хубав!	5.0
Филмът държи под напрежение през цялото време.	5.0
Много хубав филм	5.0
Ниъм Нийлсън тново ме изкефи. Гледайте го !	5.0
ЧАПИ	4.3	http://www.cinexio.com/sofia/movie/21052	http://www.imdb.com/title/tt1823672/	7.3
33
страхотен филм	4.0
УНИКАЛЕН!!!	5.0
Страхотен филм	5.0
Страхотен!	5.0
Свежа идея, но не оправдава очакванията.	3.0
Интересен сай-фай екшън.	3.5
много добър! заслужава си гледането!	5.0
Не е за вярване, че всеки път е по- добре... district 9 ... get recked by this movie! Страхотен, докосващ и те кара да се замислиш!	5.0
mnogo dobar	5.0
super	5.0
Сладък филм, но му трябва още малко, за да е наистина силен.	3.0
Изключителен. Различен. Вълнуващ. Не е за лица под 18год.	5.0
Много добър!	5.0
Елизиум ми хареса повече	3.5
Много добър филм! Ако се кефите на district 9 и Илизиум, този няма как да не ви хареса :)	5.0
уау не очаквах да е толкова зле...	2.0
Филмът е с добър замисъл! Заслужа ва си :)	4.0
Филмът е добър	5.0
Уникален филм !	4.5
Приятен филм, става за убиване на време.	4.0
има смисъл,  хареса ми	4.0
Супер	5.0
Страхотно филмче ☺	5.0
Само заради второстепенните актьори. Слаб като цяло, но невероятна атмосфера	3.0
Добро начало и... След това големи глупости...	2.0
Уникален !	5.0
Изключителна боза! Има някаква автентичност в слабоумните гангста стайл бандюги на Джобург,  но останалото е обида за интелекта!	2.0
Много ми хареса! Заслужава да се гледа.	5.0
Готин филм. Хареса ми.	4.5
Страхотен замисъл	5.0
В случай, че имате излишни два часа, може да се гледа. Нищо особено.	3.0
Хм... Интересен край, но като цяло не много добър	2.5
Не оправда очакванията ми. Добър замисъл. Лесно предсказуеми ситуации.	2.5
Пепеляшка	4.6	http://www.cinexio.com/sofia/movie/20987	http://www.imdb.com/title/tt1661199/	7.9
12
Сигурно ще бъде забавен. Имам питане - със субтитри ли е, че малката ми дъщеря все още не може да чете, а харесв Пепеляшка	5.0
Доста приятно филмче. Много хубаво за убиване на време и разтоварване.	5.0
Страхотно пресъздаване на приказката!	5.0
Хубав филм!	5.0
gotina prikazka :)	5.0
Чудесна приказка, успя да ме развълнува и върне в детските години :) и на децата много им хареса!	4.0
Приказен, вълнуващ, перфектен!	5.0
Прекрасно филмче...връща в детските години! Препоръчвам го на всеки :)	5.0
Edna priqtelka me dovleche na filma. izobshto ne ochakvah neshto interesno, no filmat beshe strahoten, mn qk. naistina si zaslujava.	5.0
много приятно филмче :-)	5.0
Много е добър филма. Не вярвах, че ще я пресъздадат без да пропуснат нещо.	5.0
много хубав филм   засложава  един милион точки	5.0
